board_state,action
27ae148d24231310,1
27ae158d23231011,3
27ae158d23232101,2
27ae158d23230122,1
27ae158d23330112,2
27ae158d02341022,1
27ae258d02341022,3
27ae258d23411300,1
37ae258d14411000,3
37ae258d15101010,1
37ae268d20200100,1
37ae368d11200000,3
37ae368d22000010,3
37ae368d30001100,3
37ae368d30102000,3
37ae368d31012000,3
37ae368d32012000,1
47ae368d22011000,3
47ae368d31011000,2
47ae368d00322001,3
47ae368d32022100,1
47ae468d22120100,1
57ae268d12120100,3
57ae268d12121100,1
57ae268d22120101,2
57ae268d03120102,2
57ae268d03121012,1
57ae268d13230010,3
57ae268d13231010,1
57ae268d23230110,1
57ae368d03230111,0
17ae068d53233111,1
17ae568d33231111,3
17ae568d42302210,1
17ae568d43302011,3
17ae568d44002201,1
17ae568d44112200,3
17ae568d52003001,3
17ae568d52003110,1
17ae668d32101100,2
17ae078d03211002,2
17ae078d13210012,0
1ae008d08212312,1
21ae088d03210112,0
1ae088d13212112,1
11ae288d13210112,0
11ae188d23211112,0
11ae288d23211112,2
2ae029d23211122,1
23ae139d01310102,2
23ae139d01310112,3
23ae139d13102201,3
23ae139d13103101,3
23ae139d13103201,3
23ae139d13113210,1
24ae239d32212000,3
24ae239d33112000,1
34ae349d20110100,3
34ae349d22001001,2
34ae349d01030002,2
34ae349d10130002,2
34ae349d00230202,2
34ae349d10230003,2
34ae349d01230103,2
34ae349d01230113,2
34ae349d11230023,3
34ae349d22312300,3
34ae349d33112300,1
45ae349d20110001,1
45ae349d20120200,3
45ae349d21202100,1
45ae349d32210000,2
45ae349d23310000,3
45ae349d24110000,1
45ae359d20110100,3
45ae359d22001010,3
45ae359d30002100,1
46ae419d20000010,1
56ae219d00110000,2
56ae219d01020000,3
56ae219d12000001,2
56ae219d01120001,2
56ae219d00221001,1
56ae219d10221001,2
56ae219d10130002,2
56ae219d01230002,3
56ae219d12302010,3
56ae219d12312100,2
56ae219d12310121,1
56ae219d12320121,3
56ae219d12321211,2
56ae219d12321122,1
56ae219d22330121,1
56ae319d12330121,2
56ae319d01241121,2
56ae319d11240221,1
56ae329d12340101,3
56ae329d12342001,3
56ae329d12342101,3
56ae329d12342202,3
56ae329d12343210,2
56ae329d12341321,1
56ae339d23340121,1
56ae349d21340121,1
56ae349d22342021,1
56ae349d32340121,1
56ae449d02341121,2
56ae059d12340221,1
56ae159d13340021,2
56ae159d01441021,3
56ae159d15001211,1
56ae269d12110001,3
56ae269d12201001,3
56ae269d13002001,3
56ae269d13102100,1
57ae239d11102100,1
57ae239d12102010,1
57ae239d12212000,3
57ae239d13102100,1
57ae249d11102002,3
57ae249d21003001,3
57ae249d21003110,3
57ae249d21013200,1
57ae349d31110200,3
57ae349d32112000,2
57ae349d03220102,3
57ae349d33001210,3
57ae349d41001210,2
57ae349d20410121,3
57ae349d24101211,3
57ae349d24111220,1
57ae359d22111120,3
57ae359d32102200,3
57ae359d32103010,1
57ae459d32201000,3
57ae459d33001100,3
57ae459d40002001,1
57ae559d20010001,1
67ae259d00020100,3
67ae259d20011000,3
67ae259d21101000,1
67ae359d11110000,3
67ae359d22000100,3
67ae359d30201000,2
67ae359d00321001,3
67ae359d32012000,3
67ae359d32102010,3
67ae359d32102101,3
67ae359d32102210,3
67ae359d32103101,1
67ae459d32110101,1
67ae459d32121100,2
67ae459d32121002,3
67ae459d32121201,3
67ae459d32121211,3
67ae459d32121221,1
67ae459d33121121,2
67ae459d04121221,0
17ae659d44121221,2
17ae659d05122131,1
17ae669d21120131,2
17ae179d02220131,3
17ae179d32011310,2
17ae179d03211131,1
28ae139d01221030,2
28ae139d01130013,3
28ae139d23201300,1
28ae149d23201010,2
28ae149d02320102,2
28ae149d22320012,2
28ae149d03320112,1
28ae149d03331110,2
28ae149d00340112,1
28ae149d11340012,2
28ae149d02341012,2
28ae149d02341022,2
28ae149d12340013,3
28ae149d12341310,2
28ae149d12342131,1
28ae249d22440111,1
38ae249d12440111,2
38ae249d01251012,1
38ae249d11251012,2
38ae249d12250022,1
38ae249d12350012,3
38ae249d12351201,3
38ae249d12351212,1
38ae249d23351012,3
38ae249d24502210,1
38ae359d22500110,3
38ae359d35002020,3
38ae359d35003010,1
48ae469d00110000,3
48ae469d20000100,1
58ae269d01000001,2
58ae269d01010001,3
58ae269d21001000,2
58ae269d10210001,2
58ae269d01210101,3
58ae269d12102001,2
58ae269d01211021,3
58ae269d12111210,1
58ae269d23210010,1
58ae369d03210012,3
58ae369d32101201,1
58ae469d13111000,1
58ae469d23110010,2
58ae469d02322001,1
58ae469d22322001,1
58ae469d32320011,2
58ae469d32321002,2
58ae469d32321012,3
58ae469d32322201,3
58ae469d32323110,1
58ae469d42320111,0
8ae169d52325111,0
8ae169d12326111,1
28ae669d22320111,0
18ae269d62322111,2
18ae269d62321212,1
18ae269d63331011,2
18ae269d16340012,1
18ae279d10341012,1
18ae279d20341012,2
18ae279d02341022,1
18ae279d12341022,2
18ae279d12340113,0
18ae179d22341113,2
18ae179d13340123,0
28ae079d13342123,2
28ae079d11442123,1
28ae179d22441023,2
28ae179d01350123,1
28ae179d02350123,0
18ae079d22351123,2
18ae079d03351223,1
28ae079d03351223,1
28ae179d13350223,1
28ae279d03351223,1
38ae179d03351223,0
18ae079d33352223,2
18ae079d23450233,1
18ae279d13450233,2
18ae279d13450124,3
18ae279d13451241,1
18ae279d23550211,2
18ae279d02360122,2
18ae279d02361013,1
18ae279d12361013,2
18ae279d12361023,1
18ae279d22361023,2
18ae279d23360123,2
18ae279d02462123,1
18ae379d02461123,0
18ae179d32461123,0
18ae279d32461123,2
18ae279d32461223,1
18ae279d33461123,2
18ae279d14460223,0
18ae179d24461223,2
18ae179d02562133,2
18ae179d02561214,1
28ae179d13560014,3
28ae179d13561402,2
28ae179d13561142,2
28ae179d13561242,0
18ae279d13562242,2
18ae279d13561342,0
10ae189d27562442,2
1ae189d27561252,1
11ae289d17660212,0
11ae189d27661212,1
21ae289d17661212,3
21ae289d17711212,2
21ae289d11811212,3
21ae289d28121212,1
31ae299d12231000,2
31ae12ad01330001,1
31be123d01031001,2
31be123d00130012,1
31be123d10230002,2
31be123d01230022,2
31be123d01230013,1
31be123d01240011,0
be113d32241111,1
11be323d11242011,0
11be313d12242111,2
2be313d11340212,1
32be124d02142002,2
32be124d02141003,2
32be124d02141013,2
32be124d02141023,2
32be124d12140123,0
1be024d33142123,2
1be124d04142123,1
11be224d14140123,2
2be034d14142123,1
12be234d04141123,0
12be134d24141123,1
22be234d14141123,2
23be234d14140223,1
34be144d02141023,2
34be115d02140123,2
34be125d02140123,0
10be045d33141123,0
10be145d33141123,2
1be145d04141223,1
21be055d12140023,2
21be106d12140023,0
1be006d21142223,2
1be106d02240233,0
10be006d01241333,0
be006d11242333,1
11be236d10240033,0
1be106d21241333,0
1be106d22241333,1
11be226d13241033,1
11be226d23241033,1
11be326d13240133,2
2be326d13242014,1
33be136d20251010,2
4be136d10350002,2
14be136d01350002,1
24be036d21350002,1
34be136d01350002,3
34be136d13512000,2
34be136d13511002,2
34be136d13512012,2
34be136d13511212,0
10be346d14512212,0
11be306d15512212,0
11be316d15512212,2
2be316d01611312,1
32be127d03111002,3
32be127d32101200,2
32be127d03210112,1
33be137d01210112,1
34be127d01210012,3
34be127d12101210,1
34be237d12200010,2
34be237d00131001,2
34be237d00130012,3
34be237d13001201,2
34be237d10130121,3
34be237d23011210,2
34be237d02311121,3
34be237d23112210,1
34be347d22210001,3
34be347d32101002,2
34be347d03211012,3
34be347d32112200,3
34be347d32203010,3
34be347d33103100,3
34be347d41003110,1
45be427d31100000,3
45be427d32100000,2
45be427d23210000,1
55be227d03210100,2
16be037d03210001,1
16be047d01220000,2
16be047d01130000,2
16be047d10230000,2
16be047d01230010,2
16be047d01232001,1
16be247d21230001,3
16be247d21231010,2
16be247d21230102,2
16be247d21230112,1
16be347d12230012,2
16be347d01331012,1
16be347d11330212,2
16be347d00241212,1
16be347d12240112,0
16be147d32241112,1
26be347d12241112,0
16be247d32242112,2
16be247d03341222,0
16be147d23341222,0
16be247d23341222,0
16be147d33341222,3
16be147d43401321,2
16be147d24341321,1
26be257d13341021,2
26be257d11440121,3
26be257d25101210,1
36be267d12200100,3
36be267d13001100,3
36be267d13002020,3
36be267d13003010,2
36be267d00130131,0
10be007d37132131,0
10be107d37132131,2
11be017d37132131,1
12be377d21130131,2
12be038d12230131,0
2be138d02232131,0
12be038d12232131,1
22be238d02231131,0
12be038d32231131,0
12be138d32231131,2
12be138d03331231,2
12be138d10341231,1
22be238d02440011,0
be128d03443211,2
be128d10350322,0
be008d12352322,1
12be238d00351022,2
12be238d00350113,0
10be028d13352113,2
1be028d01452223,1
21be128d01450223,0
1be128d21451223,2
1be128d21451133,0
1be118d22451233,2
1be028d03451124,1
11be028d13450124,2
12be028d13450124,1
23be038d01450124,0
10be008d04452224,0
be028d14452224,1
12be248d12450024,0
10be128d24451224,0
1be228d24451224,1
31be128d04451224,0
1be128d34452224,2
1be128d03551234,0
1be128d03552234,0
1be128d13552234,1
21be228d03551234,0
1be128d33551234,2
1be128d01461234,1
21be028d11460234,0
11be028d21461234,1
11be228d11461234,2
12be038d02461234,1
22be038d03461034,0
1be008d22461434,1
21be128d14460034,2
21be128d01562034,1
21be128d21560234,3
21be128d21562342,0
11be228d11563342,2
2be038d02561442,2
2be138d02560152,1
12be138d02660102,2
12be138d20270012,2
12be138d10370012,2
12be138d11370012,0
be128d13372112,0
10be028d23372112,0
10be028d13373112,2
1be228d01470322,0
1be128d01472322,0
1be128d11472322,2
11be128d02470233,0
1be018d02472333,2
11be018d02470234,1
12be038d01470034,0
1be028d03471134,1
11be028d13470134,0
21be028d03472134,1
31be028d13470134,0
11be028d33471134,0
11be128d33471134,0
21be228d33471134,2
21be038d04471234,1
21be138d04471234,0
11be038d24472234,2
2be138d02570334,1
12be038d12570334,0
2be138d02572334,2
2be138d02571244,0
1be028d03572344,0
be118d02572444,0
10be018d12572444,0
1be018d22572444,0
be128d02573444,2
2be128d02570345,0
10be028d03571345,2
1be128d03571345,0
10be018d02572445,0
be118d12572445,2
10be028d12570255,2
11be028d12570026,2
2be228d12570026,2
2be038d12570126,0
2be038d12571126,2
2be038d12571226,2
12be038d12570136,1
22be038d12570136,2
3be038d12571136,1
24be028d01571036,1
24be128d21570036,0
1be248d12572136,1
21be148d22571136,2
21be148d13570236,3
21be148d13572361,1
21be248d24571061,0
10be208d31571561,1
11be258d31571061,0
11be218d35571161,2
2be218d13670261,1
22be118d03770211,0
2be118d23771211,1
12be218d13771211,3
12be218d13811220,1
12be219d23211200,2
12be219d23211012,3
12be219d23212201,1
12be319d23220210,2
12be319d02331021,1
12be319d12330121,0
12be119d32331121,1
22be319d12331121,0
12be219d32332121,2
12be219d23242121,1
12be319d23341101,2
12be319d02441012,1
12be319d12441012,1
12be319d22441012,2
12be319d00350122,0
1be009d12353222,2
1be109d12350323,1
21be029d13350023,1
21be129d03350123,0
1be129d23351123,1
11be229d13351123,1
11be229d23351123,1
11be329d13351123,0
11be129d33352123,2
2be129d13452123,1
23be239d01451023,0
1be009d34451123,0
10be019d34451123,0
1be119d34451123,2
11be029d03550223,0
1be129d03551223,1
21be029d13550223,0
21be029d23551223,1
31be129d03551223,0
1be129d33552223,2
1be129d00462233,0
be109d11462333,0
1be009d21462333,2
11be009d21460234,2
2be009d21461234,1
22be119d12460034,2
13be029d12460034,1
23be039d01460034,0
be019d04462134,2
1be019d00562134,0
1be009d01562234,2
1be009d21560334,0
be109d02562334,0
10be009d12562334,0
be019d22562334,0
10be019d02563334,2
1be019d12560344,2
11be019d12560035,2
2be019d12561035,1
22be119d02560035,0
1be029d21561235,1
21be129d01561235,0
11be029d21562235,0
1be129d11563235,2
1be129d12563235,0
1be019d22563335,2
1be119d03560345,0
be019d02561445,2
1be019d02560155,2
11be019d02560016,2
22be019d02560016,2
3be119d02560016,1
13be019d02571010,1
23be019d12570010,2
23be019d12571001,2
23be019d12571002,2
23be019d12571012,2
23be019d12571022,2
23be119d12570013,2
23be029d12571013,2
23be129d12570023,3
23be129d12572301,1
23be239d23570011,2
23be239d23571002,3
23be239d23571220,1
34be239d12570021,3
34be239d12572101,3
34be239d12572220,3
34be239d12573220,2
34be239d12571033,2
34be239d12571014,2
34be239d12570124,3
34be239d12571241,1
34be239d23571041,3
34be239d23571411,2
34be239d23571142,3
34be239d23572421,1
34be349d24570121,3
34be349d24571211,1
45be249d12570111,2
45be249d12571012,3
45be249d12572210,1
45be249d13572110,2
45be249d13570122,2
45be249d13570113,3
45be249d13572301,1
45be249d14572011,3
45be249d14572201,2
45be249d14571031,2
45be249d14571131,3
45be249d14572311,1
45be259d13572111,3
45be259d13572211,1
46be239d12572111,2
46be239d12571212,1
46be239d23571012,3
46be239d23572220,2
46be239d23570123,0
1be069d44573123,2
1be069d15573123,2
1be069d11673123,0
be119d16673223,0
10be019d26673223,2
11be019d02770333,0
1be029d02771333,1
11be139d03770033,0
be019d01772433,0
10be009d02772433,2
1be009d00281244,0
be019d01281244,0
20be009d02281244,2
2be009d10380125,1
12be019d00380225,1
12be119d02380025,2
12be129d02380025,1
23be029d00380225,0
10be009d03382325,2
1be109d00482325,1
11be239d00480125,2
2be239d01480125,0
1be029d03482225,1
21be029d13480225,0
1be129d23481225,1
11be229d13481225,2
12be039d13480135,0
be029d14482135,1
12be249d21480035,0
1be029d14483135,2
1be029d11583135,0
10be019d12583235,2
1be219d12583235,0
10be209d12583335,2
1be029d12581345,0
10be019d03582345,0
10be009d11582445,0
20be009d21582445,0
be019d21583445,2
1be019d21580355,2
1be019d21580136,1
22be029d00581036,1
23be119d00580036,2
23be029d10580036,2
23be029d01580136,0
be039d12582236,0
1be009d13582336,2
1be009d13581246,0
1be019d03582246,0
be129d03582246,0
1be029d13582246,2
11be029d13580346,0
10be019d02582446,0
be119d12582446,0
be119d22582446,1
11be329d14580046,2
12be329d14580046,1
13be349d10581046,2
13be349d11580146,0
10be139d34581246,1
23be349d12581046,0
1be239d34582246,2
1be239d34581346,1
21be339d14581346,2
21be149d14581346,0
1be219d15582346,2
1be219d21682346,0
10be019d22683346,0
1be119d22683346,2
1be029d13680446,2
1be029d13680156,1
11be029d13680156,1
21be129d03680156,0
1be129d23681156,2
1be129d23681256,1
11be229d13681256,0
11be129d23682256,2
2be129d23681356,0
10be109d23681456,0
1be209d23681456,0
10be019d33681456,2
11be019d04681456,2
2be019d14681456,0
10be029d01682556,2
1be029d11680266,1
11be029d01781206,2
22be029d01780126,0
be009d13782226,2
1be009d13780236,0
be019d13781236,0
be019d13782236,2
2be019d13780336,2
2be019d13780146,0
12be019d03781146,1
22be119d03780146,2
3be029d13780146,0
13be029d03781146,2
13be129d03780246,1
23be029d13780246,1
23be129d13780246,1
23be229d13780246,1
33be129d03781246,1
33be229d13780246,2
14be039d13780246,1
24be049d02782046,2
24be149d02780246,1
25be139d00781046,2
25be139d01780146,0
10be059d23781246,1
15be239d12781046,3
15be239d12781461,0
15be139d22782461,2
15be139d23782461,0
be159d24783461,0
1be109d25783561,0
10be109d21783661,2
1be119d21780371,1
12be219d03880101,2
12be219d02390002,3
12be219d23902001,3
12be219d23912100,2
12be219d23911021,2
12be219d23911121,2
12be219d23911221,1
12be31ad13220210,2
12be31ad01330121,1
12be32ad01330121,0
be01ad13333221,1
11be33ad02331021,0
1be11ad33331221,2
1be12ad00440131,0
2be01ad02441131,1
12be01ad02441131,1
22be01ad22440131,1
32be01ad02441131,2
32be11ad00250231,2
32be02ad01250231,1
33be11ad02250031,0
be23ad31251231,1
23be31ad12251031,2
23be31ad01351131,2
23be31ad01352231,1
23be32ad22451001,1
23be33ad20451101,2
23be04ad12450012,0
be13ad24451212,2
be13ad12551212,2
10be13ad01261212,1
23be11ad12260012,2
23be12ad01360012,0
10be03ad22361112,1
13be22ad11360112,1
13be22ad12361012,2
13be03ad12360122,1
24be02ad01361022,1
24be12ad11360022,2
24be12ad12360003,3
24be12ad12363010,3
24be12ad12363110,3
24be12ad12363202,1
24be23ad32360202,2
24be23ad32360203,2
24be23ad32360123,1
34be33ad02362123,1
44be23ad02361123,2
5be23ad02361223,2
15be23ad02360133,1
15be23ad02461103,1
15be23ad12460113,0
15be13ad22461113,2
15be13ad13460123,0
10be05ad14462123,2
1be05ad11562123,0
10be01ad15562223,2
11be01ad01660233,1
12be01ad02661033,2
12be01ad02270014,2
12be01ad00370114,2
12be01ad00370124,1
12be02ad00370124,1
13be11ad00370024,0
1be00ad03372124,2
1be00ad10472124,2
11be00ad01472124,0
1be00ad11472224,0
be01ad12472224,2
be11ad12470234,0
1be00ad01472334,0
be00ad12472334,2
be01ad12470244,2
be11ad12470025,0
be00ad11472225,2
be10ad02470235,0
1be00ad00471335,1
11be13ad00470035,2
2be13ad00471035,0
be10ad02472335,0
10be00ad12472335,1
22be23ad01470035,2
3be23ad01470135,0
be00ad14472235,1
14be22ad10470035,0
be11ad24471235,2
be12ad02571235,0
2be00ad02572335,1
23be03ad20570035,2
23be03ad12570035,1
24be12ad02570035,1
24be13ad00571035,2
24be13ad01570135,1
24be13ad12570035,3
24be13ad12573510,2
24be13ad12572351,1
24be23ad22671301,1
34be23ad12670311,3
34be23ad12673210,1
34be23ad13673110,3
34be23ad13673210,1
34be24ad12673011,3
34be24ad12673220,2
34be24ad12670233,3
34be24ad12672410,1
35be22ad14672011,2
35be03ad14670222,0
15be03ad34671222,1
15be33ad14671222,2
15be04ad14671123,0
be15ad15672123,0
be10ad26672123,2
10be01ad02772123,0
be11ad12772123,0
1be01ad22772123,0
10be02ad02773123,0
be10ad13773123,0
1be00ad23773123,1
21be33ad01770123,1
21be33ad02772023,0
1be21ad33772223,2
11be21ad00480233,0
be10ad12482233,2
be11ad12480034,0
10be00ad01482234,0
be10ad11482234,0
be10ad21482234,0
1be00ad11483234,0
1be00ad12483234,0
be01ad11483334,1
12be33ad00480134,2
12be04ad00481134,0
be12ad04482134,1
12be24ad11480034,0
10be12ad24481134,2
1be12ad22580234,0
10be01ad12582334,2
1be01ad12581244,0
10be00ad02582344,0
be10ad12582344,2
10be01ad12580235,2
11be01ad12580235,0
10be00ad02582335,0
1be00ad12582335,0
20be01ad12582335,2
2be01ad12582245,0
be12ad11582345,2
10be12ad02582345,0
be01ad23582345,0
1be00ad01583445,0
1be00ad02583445,0
be01ad12583445,2
be11ad12580355,2
1be02ad12580036,0
be10ad01581336,0
20be00ad01582336,0
be01ad01583336,0
1be00ad02583336,0
be01ad12583336,2
1be01ad12580346,0
10be02ad02581346,2
1be12ad02581346,0
10be01ad03582346,2
11be01ad03582346,2
2be01ad13582346,1
12be21ad04581046,1
12be21ad14580146,3
12be21ad14581461,1
12be21ad25581061,2
12be21ad12680161,3
12be21ad12681611,2
12be21ad12681162,1
12be21ad22780112,0
2be11ad12783112,2
2be02ad12781322,0
1be02ad03782322,2
1be02ad13780233,1
11be02ad03781233,0
1be12ad03782233,2
1be12ad03781034,0
10be01ad02782334,2
1be01ad02781244,0
be01ad02781344,1
11be02ad03781044,0
be11ad02782344,0
1be01ad12782344,2
11be01ad12780235,0
be02ad02782335,2
1be02ad02780245,0
be01ad12780345,0
1be01ad02781345,0
be02ad12781345,0
be01ad03782345,0
1be00ad01782445,0
be01ad02782445,2
10be01ad02780255,0
be00ad11781355,0
10be00ad01782355,0
be01ad11782355,0
1be00ad12782355,2
1be01ad12780236,1
12be03ad10780036,0
1be00ad02782336,0
10be01ad02782336,2
1be01ad02781246,0
be00ad12781346,0
be00ad12782346,1
12be23ad01780046,0
be12ad13782146,1
22be23ad01781046,2
3be23ad11780146,2
13be23ad02780146,1
14be22ad01780146,2
14be03ad11780146,2
14be03ad12780146,0
4be03ad12782146,1
14be23ad02781146,2
14be23ad02781246,1
14be23ad13781046,2
14be23ad13781146,2
14be23ad13781246,1
14be24ad22781046,2
14be24ad03781146,1
15be23ad11781046,2
15be23ad02781146,2
15be23ad12780246,1
15be23ad13780146,3
15be23ad13781461,1
15be24ad24781061,3
15be24ad24781611,1
15be35ad16781011,2
15be35ad16780112,2
15be35ad16781022,2
15be35ad16781013,2
15be35ad16781023,1
16be36ad20781023,1
17be30ad21781023,0
11be30ad27781123,2
2be03ad12880223,1
12be03ad13880023,2
12be03ad01390123,0
be02ad13391223,1
22be13ad02390023,0
10be02ad23391223,0
10be12ad23391223,1
22be23ad12391023,2
3be23ad12391123,1
24be22ad01391023,2
24be03ad11390123,1
24be13ad02391023,2
24be13ad12390123,1
24be23ad12390123,1
34be13ad12390123,1
34be23ad02391123,2
34be23ad02391223,2
34be23ad02391133,1
34be23ad12491103,2
34be23ad12491023,3
34be23ad12491231,1
34be23ad23491031,3
34be23ad23491311,2
34be23ad23492132,1
34be34ad21491032,3
34be34ad21491321,1
45be21ad13491021,1
45be21ad23491021,2
45be21ad23491121,3
45be21ad23492211,1
45be31ad23491211,2
45be31ad23491122,3
45be31ad23492310,1
45be31ad34490110,1
45be41ad04490111,0
5be01ad24495111,1
25be51ad04491111,1
25be51ad14491111,0
15be21ad54492111,2
15be21ad05591212,0
15be11ad25591212,2
15be02ad12691212,1
25be13ad12690012,1
25be23ad02691012,1
35be13ad02690112,0
15be03ad32691112,1
15be33ad12691112,0
15be13ad32692112,3
15be13ad32692221,3
15be13ad32693211,1
25be43ad03691011,1
25be44ad10691011,2
25be05ad01690112,2
25be15ad01690022,0
1be00ad26691122,2
1be10ad02790023,0
be00ad11791223,0
10be00ad01792223,0
be10ad11792223,0
2be00ad21792223,2
2be01ad21790233,0
be02ad12792233,2
1be02ad12790034,0
10be00ad01791334,0
be10ad01792334,0
be01ad11792334,0
1be00ad12792334,2
11be00ad12790244,0
10be00ad01792344,0
be02ad11792344,2
1be02ad02790235,0
be01ad02791335,1
11be02ad13790035,0
be01ad12792335,2
be01ad12791245,0
1be00ad01792345,0
10be00ad02792345,2
1be00ad12792345,0
be11ad12792345,0
10be01ad22792345,2
1be21ad03792345,0
1be00ad02793445,2
1be01ad02790355,0
be12ad02790355,2
be12ad02790136,0
be10ad03791136,0
1be00ad03792136,1
21be03ad01790236,0
1be03ad11792236,2
1be03ad12790336,2
11be03ad12790046,2
2be03ad12790146,0
2be13ad02791146,2
2be13ad02791246,0
be02ad13792346,0
10be00ad12792446,2
1be00ad12791256,0
be10ad01792356,2
10be01ad01792356,2
11be01ad01792356,1
12be21ad03790156,0
12be01ad13792156,1
22be21ad03791156,1
32be11ad03791156,2
32be02ad03791256,1
33be13ad02791056,2
4be13ad02791156,0
4be03ad12792156,1
14be23ad02791156,2
14be23ad02792256,0
10be04ad13793356,0
be01ad24793456,0
1be00ad21793556,2
1be00ad21791366,0
1be00ad22791366,1
21be12ad13790066,3
21be12ad13797001,2
21be12ad13791071,1
21be22ad13890011,0
10be01ad32891311,1
11be32ad13890111,2
2be32ad13891012,1
33be23ad20890012,2
4be23ad12890012,1
24be13ad02890112,2
24be13ad02891022,1
24be23ad02891022,1
34be13ad02890122,2
34be13ad02891013,2
34be13ad12890023,3
34be13ad12892320,1
34be23ad22890321,2
34be23ad03891321,1
34be24ad13890121,3
34be24ad13891211,3
34be24ad13891221,1
35be23ad22891021,2
35be23ad03891121,2
35be23ad13890221,3
35be23ad13893101,2
35be23ad13890232,1
35be24ad12890132,3
35be24ad12891321,1
35be24ad22891321,2
35be24ad23891321,1
35be34ad14890121,3
35be34ad14891211,3
35be34ad14891221,3
35be34ad14891311,3
35be34ad14891321,1
45be25ad03890121,1
46be23ad11890021,2
46be23ad02892021,1
46be33ad02890121,2
